XAUUSD Historical Data
Date,Open,High,Low,Close,Change(Pips),Change(%)
02/19/2025 16:00,2925.75,2932.23,2918.57,2931.65,590,0.20,
02/19/2025 12:00,2935.04,2941.58,2925.85,2926.05,-899,-0.31,
02/19/2025 08:00,2934.21,2946.94,2933.58,2935.06,85,0.03,
02/19/2025 04:00,2928.82,2935.85,2926.47,2934.2,538,0.18,
02/19/2025 00:00,2933.99,2939.67,2924.08,2928.84,-515,-0.18,
02/18/2025 20:00,2935.83,2936.74,2932.53,2934.01,-182,-0.06,
02/18/2025 16:00,2926.99,2936.97,2924.29,2935.81,882,0.30,
02/18/2025 12:00,2915.21,2929.45,2913.42,2927.24,1203,0.41,
02/18/2025 08:00,2911.09,2914.52,2907.42,2913.96,287,0.10,
02/18/2025 04:00,2909.05,2915.56,2907.18,2911.53,248,0.09,
02/18/2025 00:00,2899.13,2910.77,2891.9,2908.93,980,0.34,
02/17/2025 20:00,2898.6,2899.51,2897.18,2899.1,50,0.02,
02/17/2025 16:00,2899.1,2901.2,2896.58,2898.62,-48,-0.02,
02/17/2025 12:00,2901.01,2904.13,2895.33,2899.15,-186,-0.06,
02/17/2025 08:00,2902.44,2906.43,2895.05,2901.05,-139,-0.05,
02/17/2025 04:00,2903.52,2905.2,2888.25,2902.35,-117,-0.04,
02/17/2025 00:00,2879.6,2904.71,2879.45,2903.57,2397,0.83,
02/16/2025 20:00,2885.9,2893.73,2878.49,2879.11,-679,-0.24,
02/14/2025 20:00,2880.55,2886.23,2876.75,2885.36,481,0.17,
02/14/2025 16:00,2901.74,2903.91,2878.82,2880.56,-2118,-0.74,
02/14/2025 12:00,2931.04,2933.13,2893.01,2901.68,-2936,-1.01,
02/14/2025 08:00,2931.87,2939.93,2929.24,2930.99,-88,-0.03,
02/14/2025 04:00,2924.5,2936.8,2923.85,2931.84,734,0.25,
02/14/2025 00:00,2931.03,2933.89,2923.19,2924.5,-653,-0.22,
02/13/2025 20:00,2926.79,2932.3,2924.78,2931.17,438,0.15,
02/13/2025 16:00,2920.2,2927.25,2912.86,2926.77,657,0.22,
02/13/2025 12:00,2913.04,2913.04,2913.04,2913.04,0,0.00,
02/13/2025 08:00,2914.59,2919.49,2909.39,2918.0,341,0.12,
02/13/2025 04:00,2916.58,2922.85,2912.68,2914.57,-201,-0.07,
02/13/2025 00:00,2905.81,2918.04,2901.38,2916.6,1079,0.37,
02/12/2025 20:00,2897.84,2906.58,2895.44,2905.82,798,0.27,
02/12/2025 16:00,2894.72,2909.04,2891.85,2897.8,308,0.11,
02/12/2025 12:00,2879.75,2897.98,2864.31,2894.63,1488,0.51,
02/12/2025 08:00,2892.8,2894.11,2879.06,2879.73,-1307,-0.45,
02/12/2025 04:00,2888.86,2895.82,2883.81,2892.78,392,0.14,
02/12/2025 00:00,2898.72,2898.81,2883.35,2888.97,-975,-0.34,
02/11/2025 20:00,2900.19,2900.76,2894.03,2898.68,-151,-0.05,
02/11/2025 16:00,2904.76,2908.67,2899.57,2900.2,-456,-0.16,
02/11/2025 12:00,2885.04,2906.58,2881.34,2904.76,1972,0.68,
02/11/2025 08:00,2913.42,2915.24,2901.77,2903.79,-963,-0.33,
02/11/2025 04:00,2919.34,2929.35,2907.3,2913.43,-591,-0.20,
02/11/2025 00:00,2917.88,2942.6,2905.62,2919.59,171,0.06,
02/10/2025 20:00,2904.27,2921.52,2902.9,2917.78,1351,0.46,
02/10/2025 16:00,2904.58,2904.59,2904.58,2904.59,1,0.00,
02/10/2025 12:00,2904.61,2911.27,2896.42,2908.93,432,0.15,
02/10/2025 08:00,2895.57,2906.2,2892.2,2904.68,911,0.31,
02/10/2025 04:00,2875.52,2896.64,2874.34,2895.73,2021,0.70,
02/10/2025 00:00,2867.54,2876.58,2865.62,2875.54,800,0.28,
02/09/2025 20:00,2855.81,2870.21,2855.79,2867.49,1168,0.41,
02/07/2025 16:00,2880.4,2881.52,2853.41,2860.2,-2020,-0.71,
02/07/2025 12:00,2867.65,2886.83,2852.22,2880.55,1290,0.45,
02/07/2025 08:00,2867.13,2867.13,2867.13,2867.13,0,0.00,
02/07/2025 04:00,2867.3,2869.72,2858.81,2864.08,-322,-0.11,
02/07/2025 00:00,2858.01,2870.39,2857.9,2867.34,933,0.33,
02/06/2025 20:00,2853.9,2858.66,2853.73,2858.13,423,0.15,
02/06/2025 16:00,2850.64,2854.62,2848.01,2853.93,329,0.12,
02/06/2025 12:00,2865.87,2870.31,2834.01,2850.63,-1524,-0.53,
02/06/2025 08:00,2855.87,2867.45,2848.81,2865.89,1002,0.35,
02/06/2025 04:00,2869.36,2872.27,2855.0,2855.75,-1361,-0.48,
02/05/2025 22:00,2867.46,2870.89,2865.9,2869.18,172,0.06,
02/05/2025 16:00,2880.08,2881.01,2862.72,2863.62,-1646,-0.57,
02/05/2025 12:00,2868.63,2882.23,2858.61,2880.06,1143,0.40,
02/05/2025 08:00,2864.03,2876.91,2863.72,2868.58,455,0.16,
02/05/2025 04:00,2852.34,2864.19,2851.73,2864.08,1174,0.41,
02/05/2025 00:00,2841.48,2854.6,2839.69,2852.27,1079,0.38,
02/04/2025 20:00,2843.12,2844.86,2840.55,2841.4,-172,-0.06,
02/04/2025 16:00,2835.91,2845.04,2832.69,2842.98,707,0.25,
02/04/2025 12:00,2827.9,2845.38,2827.74,2835.99,809,0.29,
02/04/2025 08:00,2812.68,2821.75,2810.22,2815.36,268,0.10,
02/04/2025 04:00,2821.38,2821.59,2807.18,2812.7,-868,-0.31,
02/04/2025 00:00,2813.9,2824.55,2812.7,2821.35,745,0.26,
02/03/2025 20:00,2818.26,2819.51,2811.58,2813.98,-428,-0.15,
02/03/2025 16:00,2817.42,2825.09,2812.66,2818.27,85,0.03,
02/03/2025 12:00,2801.26,2830.62,2800.44,2817.36,1610,0.57,
02/03/2025 08:00,2789.34,2804.15,2787.01,2801.21,1187,0.42,
02/03/2025 04:00,2774.5,2789.92,2774.3,2789.27,1477,0.53,
02/03/2025 00:00,2793.17,2796.54,2772.14,2774.53,-1864,-0.67,
02/02/2025 20:00,2802.07,2803.51,2784.05,2793.18,-889,-0.32,
01/31/2025 16:00,2809.37,2816.06,2795.33,2796.24,-1313,-0.47,
01/31/2025 12:00,2800.33,2817.2,2800.03,2809.16,883,0.31,
01/31/2025 08:00,2798.33,2800.66,2790.84,2800.25,192,0.07,
01/31/2025 04:00,2796.33,2800.93,2792.1,2798.45,212,0.08,
01/31/2025 00:00,2796.3,2799.46,2794.49,2796.42,12,0.00,
01/30/2025 20:00,2793.47,2798.26,2789.38,2796.11,264,0.09,
01/30/2025 16:00,2795.48,2798.22,2788.92,2793.43,-205,-0.07,
01/30/2025 12:00,2777.66,2796.76,2776.2,2795.48,1782,0.64,
01/30/2025 08:00,2769.06,2779.52,2768.47,2777.65,859,0.31,
01/30/2025 04:00,2761.76,2769.48,2758.82,2769.04,728,0.26,
01/30/2025 00:00,2760.21,2762.67,2758.84,2761.78,157,0.06,
01/29/2025 20:00,2755.11,2760.74,2752.79,2760.21,510,0.18,
01/29/2025 16:00,2754.27,2757.73,2744.96,2755.15,88,0.03,
01/29/2025 12:00,2759.08,2761.14,2748.69,2754.22,-486,-0.18,
01/29/2025 08:00,2759.07,2765.93,2756.93,2759.1,3,0.00,
01/29/2025 04:00,2762.56,2764.13,2757.36,2759.14,-342,-0.12,
01/29/2025 00:00,2762.59,2766.21,2762.08,2762.65,6,0.00,
01/28/2025 20:00,2764.7,2764.98,2762.31,2762.65,-205,-0.07,
01/28/2025 16:00,2755.34,2764.97,2755.32,2764.79,945,0.34,
01/28/2025 12:00,2742.66,2757.32,2741.26,2755.34,1268,0.46,
01/28/2025 08:00,2738.96,2745.16,2734.7,2742.67,371,0.14,
01/28/2025 04:00,2738.85,2744.7,2738.31,2738.69,-16,-0.01,
01/28/2025 00:00,2741.85,2745.1,2737.82,2738.75,-310,-0.11,
01/27/2025 20:00,2739.34,2745.18,2738.09,2741.81,247,0.09,
01/27/2025 16:00,2741.98,2743.16,2730.35,2739.31,-267,-0.10,
01/27/2025 12:00,2762.31,2762.65,2739.37,2741.9,-2041,-0.74,
01/27/2025 08:00,2749.39,2771.84,2749.24,2771.4,2201,0.79,
01/27/2025 04:00,2761.16,2761.16,2747.32,2749.53,-1163,-0.42,
01/27/2025 00:00,2767.56,2772.62,2754.12,2761.14,-642,-0.23,
01/26/2025 20:00,2767.59,2769.44,2764.79,2767.55,-4,0.00,
01/24/2025 20:00,2774.66,2774.88,2770.68,2772.0,-266,-0.10,
01/24/2025 16:00,2775.9,2777.58,2770.01,2774.69,-121,-0.04,
01/24/2025 12:00,2776.58,2785.98,2773.8,2775.83,-75,-0.03,
01/24/2025 08:00,2772.72,2779.95,2769.9,2776.73,401,0.14,
01/24/2025 04:00,2772.39,2778.27,2770.61,2772.65,26,0.01,
01/24/2025 00:00,2754.39,2777.39,2754.26,2772.45,1806,0.65,
01/23/2025 20:00,2754.07,2755.56,2751.44,2754.53,46,0.02,
01/23/2025 16:00,2746.34,2758.85,2744.01,2754.01,767,0.28,
01/23/2025 12:00,2751.9,2753.31,2735.91,2746.58,-532,-0.19,
01/23/2025 08:00,2752.54,2754.39,2740.92,2751.97,-57,-0.02,
01/23/2025 04:00,2750.06,2755.48,2749.91,2752.82,276,0.10,
01/23/2025 00:00,2755.25,2756.26,2749.31,2750.07,-518,-0.19,
01/22/2025 20:00,2755.35,2757.21,2753.74,2755.32,-3,0.00,
01/22/2025 16:00,2759.23,2760.23,2754.93,2755.35,-388,-0.14,
01/22/2025 12:00,2756.41,2761.58,2750.45,2759.15,274,0.10,
01/22/2025 08:00,2748.64,2763.1,2747.04,2756.37,773,0.28,
01/22/2025 04:00,2750.28,2758.59,2745.3,2748.74,-154,-0.06,
01/22/2025 00:00,2744.39,2751.12,2742.58,2750.29,590,0.21,
01/21/2025 20:00,2742.64,2745.71,2739.83,2744.32,168,0.06,
01/21/2025 16:00,2738.88,2745.9,2737.78,2742.67,379,0.14,
01/21/2025 12:00,2724.07,2740.39,2721.82,2738.77,1470,0.54,
01/21/2025 08:00,2729.84,2729.84,2716.26,2724.01,-583,-0.21,
01/21/2025 04:00,2724.29,2732.76,2722.62,2729.84,555,0.20,
01/21/2025 00:00,2710.33,2726.95,2702.88,2724.28,1395,0.51,
01/20/2025 20:00,2706.81,2711.21,2706.48,2710.39,358,0.13,
01/20/2025 16:00,2707.05,2710.98,2703.36,2705.79,-126,-0.05,
01/20/2025 12:00,2708.57,2712.19,2701.9,2707.06,-151,-0.06,
01/20/2025 08:00,2703.53,2712.44,2702.81,2708.55,502,0.19,
01/20/2025 04:00,2703.3,2713.57,2702.13,2706.3,300,0.11,
01/20/2025 00:00,2695.87,2703.76,2688.9,2703.37,750,0.28,
01/19/2025 20:00,2700.56,2702.57,2690.93,2696.41,-415,-0.15,
01/17/2025 20:00,2703.0,2703.98,2698.69,2701.88,-112,-0.04,
01/17/2025 16:00,2713.79,2717.2,2702.82,2703.05,-1074,-0.40,
01/17/2025 12:00,2708.56,2714.96,2703.39,2714.18,562,0.21,
01/17/2025 08:00,2710.48,2712.74,2703.4,2707.54,-294,-0.11,
01/17/2025 04:00,2714.73,2716.26,2709.43,2710.48,-425,-0.16,
01/17/2025 00:00,2714.49,2717.15,2709.97,2715.29,80,0.03,
01/16/2025 20:00,2715.22,2716.93,2712.1,2714.52,-70,-0.03,
01/16/2025 16:00,2717.06,2724.79,2714.66,2715.18,-188,-0.07,
01/16/2025 12:00,2706.4,2719.53,2700.38,2717.0,1060,0.39,
01/16/2025 08:00,2698.45,2711.05,2697.08,2706.29,784,0.29,
01/16/2025 04:00,2697.1,2700.02,2689.82,2698.27,117,0.04,
01/16/2025 00:00,2694.98,2702.15,2692.89,2697.12,214,0.08,
01/15/2025 20:00,2694.13,2697.36,2693.18,2694.97,84,0.03,
01/15/2025 16:00,2678.65,2695.07,2677.04,2693.93,1528,0.57,
01/15/2025 12:00,2686.78,2695.96,2676.46,2678.55,-823,-0.31,
01/15/2025 08:00,2681.23,2688.96,2681.23,2686.73,550,0.20,
01/15/2025 04:00,2676.1,2684.15,2674.16,2681.2,510,0.19,
01/15/2025 00:00,2675.53,2676.36,2669.26,2676.08,55,0.02,
01/14/2025 20:00,2674.33,2678.25,2671.76,2675.49,116,0.04,
01/14/2025 16:00,2671.69,2676.35,2666.61,2674.33,264,0.10,
01/14/2025 12:00,2669.25,2674.18,2659.84,2671.64,239,0.09,
01/14/2025 08:00,2669.51,2674.43,2664.6,2669.13,-38,-0.01,
01/14/2025 04:00,2669.67,2675.3,2667.24,2669.29,-38,-0.01,
01/14/2025 00:00,2667.92,2672.24,2666.3,2669.73,181,0.07,
01/13/2025 20:00,2658.74,2669.42,2658.72,2667.88,914,0.34,
01/13/2025 16:00,2661.89,2667.92,2656.71,2658.85,-304,-0.11,
01/13/2025 12:00,2676.03,2677.26,2661.13,2661.94,-1409,-0.53,
01/13/2025 08:00,2685.23,2689.66,2675.39,2676.02,-921,-0.34,
01/13/2025 04:00,2687.88,2691.17,2683.37,2685.25,-263,-0.10,
01/13/2025 00:00,2690.98,2693.35,2679.31,2687.94,-304,-0.11,
01/12/2025 20:00,2688.79,2691.3,2686.36,2690.96,217,0.08,
01/10/2025 20:00,2685.81,2692.41,2684.56,2692.41,660,0.25,
01/10/2025 16:00,2692.6,2697.73,2684.33,2685.98,-662,-0.25,
01/10/2025 12:00,2681.34,2697.74,2664.01,2692.6,1126,0.42,
01/10/2025 08:00,2676.19,2683.05,2675.79,2681.37,518,0.19,
01/10/2025 04:00,2673.72,2678.7,2671.5,2676.14,242,0.09,
01/10/2025 00:00,2670.19,2674.85,2669.05,2673.73,354,0.13,
01/09/2025 20:00,2670.14,2671.33,2668.5,2670.09,-5,0.00,
01/09/2025 16:00,2668.34,2672.51,2662.65,2670.19,185,0.07,
01/09/2025 12:00,2670.28,2678.08,2667.24,2668.29,-199,-0.07,
01/09/2025 08:00,2662.27,2673.16,2660.44,2670.33,806,0.30,
01/09/2025 04:00,2659.44,2666.95,2655.45,2662.42,298,0.11,
01/09/2025 00:00,2662.6,2662.78,2656.39,2659.46,-314,-0.12,
01/08/2025 20:00,2658.41,2664.13,2658.33,2662.59,418,0.16,
01/08/2025 16:00,2665.73,2669.87,2649.64,2658.34,-739,-0.28,
01/08/2025 12:00,2650.85,2667.84,2645.81,2665.63,1478,0.55,
01/08/2025 08:00,2652.36,2655.14,2647.42,2650.84,-152,-0.06,
01/08/2025 04:00,2646.74,2654.45,2645.3,2652.56,582,0.22,
01/08/2025 00:00,2649.59,2651.56,2645.51,2646.78,-281,-0.11,
01/07/2025 20:00,2649.41,2651.45,2647.15,2649.69,28,0.01,
01/07/2025 16:00,2647.63,2656.09,2646.48,2649.55,192,0.07,
01/07/2025 12:00,2648.35,2664.2,2642.07,2647.82,-53,-0.02,
01/07/2025 08:00,2640.6,2648.71,2640.05,2648.44,784,0.30,
01/07/2025 04:00,2639.54,2646.82,2636.95,2640.61,107,0.04,
01/07/2025 00:00,2634.6,2641.18,2632.87,2639.59,499,0.19,
01/06/2025 20:00,2634.32,2637.0,2633.16,2634.51,19,0.01,
01/06/2025 16:00,2634.37,2641.2,2632.48,2634.29,-8,0.00,
01/06/2025 12:00,2645.53,2648.9,2614.59,2634.21,-1132,-0.43,
01/06/2025 08:00,2626.8,2649.31,2625.68,2645.46,1866,0.71,
01/06/2025 04:00,2640.09,2640.83,2625.13,2626.92,-1317,-0.50,
01/06/2025 00:00,2640.9,2647.36,2638.55,2640.08,-82,-0.03,
01/05/2025 20:00,2641.41,2642.44,2639.11,2640.88,-53,-0.02,
01/03/2025 20:00,2639.48,2640.18,2636.95,2638.44,-104,-0.04,
01/03/2025 16:00,2643.86,2647.3,2639.08,2639.68,-418,-0.16,
01/03/2025 12:00,2657.59,2658.33,2640.96,2643.81,-1378,-0.52,
01/03/2025 08:00,2654.25,2659.33,2649.84,2657.64,339,0.13,
01/03/2025 04:00,2662.38,2664.38,2651.68,2654.39,-799,-0.30,
01/03/2025 00:00,2658.39,2665.12,2656.17,2662.33,394,0.15,
01/02/2025 20:00,2654.74,2660.48,2654.11,2658.39,365,0.14,
01/02/2025 16:00,2653.99,2660.46,2649.98,2654.73,74,0.03,
01/02/2025 12:00,2641.96,2655.77,2636.11,2654.02,1206,0.45,
01/02/2025 08:00,2635.87,2646.04,2631.04,2641.97,610,0.23,
01/02/2025 04:00,2633.5,2636.51,2631.12,2635.83,233,0.09,
01/02/2025 00:00,2624.01,2636.45,2622.61,2633.7,969,0.37,
01/01/2025 20:00,2624.91,2625.64,2621.58,2623.76,-115,-0.04,
12/31/2024 16:00,2625.7,2627.6,2622.22,2623.8,-190,-0.07,
12/31/2024 12:00,2611.13,2626.63,2605.4,2625.72,1459,0.56,
12/31/2024 08:00,2613.75,2617.64,2609.69,2611.11,-264,-0.10,
12/31/2024 04:00,2604.71,2614.18,2602.48,2613.71,900,0.34,
12/31/2024 00:00,2606.7,2611.53,2603.5,2604.7,-200,-0.08,
12/30/2024 20:00,2607.16,2609.55,2603.72,2606.69,-47,-0.02,
12/30/2024 16:00,2601.52,2608.32,2596.14,2607.12,560,0.21,
12/30/2024 12:00,2616.23,2622.56,2599.72,2601.48,-1475,-0.57,
12/30/2024 08:00,2616.97,2618.77,2609.11,2616.26,-71,-0.03,
12/30/2024 04:00,2626.42,2626.42,2615.77,2617.02,-940,-0.36,
12/30/2024 00:00,2624.13,2628.08,2621.26,2626.42,229,0.09,
12/29/2024 20:00,2619.8,2626.02,2619.38,2624.06,426,0.16,
12/27/2024 20:00,2620.5,2620.83,2612.79,2615.38,-512,-0.20,
12/27/2024 16:00,2618.13,2621.45,2614.04,2620.54,241,0.09,
12/27/2024 12:00,2628.83,2631.63,2611.73,2618.11,-1072,-0.41,
12/27/2024 08:00,2633.41,2633.42,2623.36,2628.74,-467,-0.18,
12/27/2024 04:00,2633.86,2638.24,2631.4,2633.59,-27,-0.01,
12/27/2024 00:00,2632.54,2635.5,2628.85,2633.87,133,0.05,
12/26/2024 20:00,2634.86,2636.19,2631.45,2632.55,-231,-0.09,
12/26/2024 16:00,2636.54,2636.57,2627.9,2634.9,-164,-0.06,
12/26/2024 12:00,2627.76,2639.05,2621.76,2636.28,852,0.32,
12/26/2024 08:00,2625.32,2630.0,2624.89,2627.85,253,0.10,
12/26/2024 04:00,2626.95,2629.44,2623.53,2625.42,-153,-0.06,
12/26/2024 00:00,2618.54,2629.04,2618.54,2626.95,841,0.32,
12/25/2024 20:00,2615.63,2620.18,2614.13,2618.55,292,0.11,
12/24/2024 16:00,2611.78,2619.36,2611.51,2616.49,471,0.18,
12/24/2024 12:00,2615.06,2617.17,2610.04,2611.8,-326,-0.12,
12/24/2024 08:00,2618.36,2619.8,2612.41,2615.04,-332,-0.13,
12/24/2024 04:00,2618.79,2621.53,2616.24,2618.32,-47,-0.02,
12/24/2024 00:00,2615.58,2619.89,2613.35,2618.77,319,0.12,
12/23/2024 20:00,2611.27,2617.03,2609.06,2615.57,430,0.16,
12/23/2024 16:00,2609.63,2616.7,2608.1,2611.29,166,0.06,
12/23/2024 12:00,2616.41,2619.93,2609.13,2609.71,-670,-0.26,
12/23/2024 08:00,2629.93,2632.17,2613.05,2616.33,-1360,-0.52,
12/23/2024 04:00,2624.14,2633.35,2623.79,2630.22,608,0.23,
12/23/2024 00:00,2624.29,2627.5,2617.36,2624.06,-23,-0.01,
12/22/2024 20:00,2624.24,2636.6,2620.05,2624.15,-9,0.00,
12/20/2024 20:00,2627.91,2628.05,2622.05,2622.85,-506,-0.19,
12/20/2024 16:00,2630.32,2631.91,2622.15,2627.95,-237,-0.09,
12/20/2024 12:00,2603.57,2631.16,2600.14,2630.35,2678,1.02,
12/20/2024 08:00,2606.42,2607.75,2600.04,2603.61,-281,-0.11,
12/20/2024 04:00,2598.55,2607.54,2596.44,2606.34,779,0.30,
12/20/2024 00:00,2593.52,2604.03,2589.72,2598.54,502,0.19,
12/19/2024 20:00,2596.99,2600.28,2592.19,2593.57,-342,-0.13,
12/19/2024 16:00,2588.21,2601.1,2587.25,2596.84,863,0.33,
12/19/2024 12:00,2616.68,2616.73,2586.85,2588.54,-2814,-1.09,
12/19/2024 08:00,2616.48,2626.45,2613.17,2616.88,40,0.02,
12/19/2024 04:00,2610.34,2622.46,2603.13,2616.43,609,0.23,
12/19/2024 00:00,2588.05,2618.02,2587.83,2609.98,2193,0.84,
12/18/2024 20:00,2604.67,2609.25,2582.66,2588.0,-1667,-0.64,
12/18/2024 16:00,2638.14,2640.01,2604.12,2604.53,-3361,-1.29,
12/18/2024 12:00,2646.22,2647.74,2633.99,2638.18,-804,-0.30,
12/18/2024 08:00,2644.57,2649.62,2641.91,2646.22,165,0.06,
12/18/2024 04:00,2645.63,2649.32,2642.59,2644.65,-98,-0.04,
12/18/2024 00:00,2647.3,2651.75,2645.27,2645.64,-166,-0.06,
12/17/2024 20:00,2645.49,2647.67,2643.08,2647.55,206,0.08,
12/17/2024 16:00,2640.09,2649.1,2636.68,2645.29,520,0.20,
12/17/2024 12:00,2642.13,2646.67,2632.99,2639.96,-217,-0.08,
12/17/2024 08:00,2653.48,2653.68,2635.95,2642.17,-1131,-0.43,
12/17/2024 04:00,2653.56,2657.12,2646.49,2653.77,21,0.01,
12/17/2024 00:00,2651.56,2658.68,2651.0,2653.61,205,0.08,
12/16/2024 20:00,2653.2,2653.62,2651.41,2651.67,-153,-0.06,
12/16/2024 16:00,2654.49,2655.82,2648.25,2653.21,-128,-0.05,
12/16/2024 12:00,2663.46,2664.43,2650.67,2654.47,-899,-0.34,
12/16/2024 08:00,2653.73,2663.93,2652.27,2663.46,973,0.37,
12/16/2024 04:00,2653.85,2655.88,2649.64,2653.63,-22,-0.01,
12/16/2024 00:00,2651.57,2655.66,2643.39,2653.84,227,0.09,
12/15/2024 20:00,2649.55,2652.98,2648.61,2651.57,202,0.08,
12/13/2024 20:00,2652.94,2653.53,2646.04,2648.2,-474,-0.18,
12/13/2024 16:00,2659.76,2664.54,2652.19,2652.99,-677,-0.26,
12/13/2024 12:00,2664.99,2672.87,2654.82,2659.99,-500,-0.19,
12/13/2024 08:00,2683.15,2684.84,2664.27,2665.11,-1804,-0.68,
12/13/2024 04:00,2688.18,2690.56,2681.04,2683.35,-483,-0.18,
12/13/2024 00:00,2680.75,2692.74,2678.96,2688.26,751,0.28,
12/12/2024 20:00,2683.09,2683.58,2679.38,2680.7,-239,-0.09,
12/12/2024 16:00,2679.6,2687.18,2677.49,2683.07,347,0.13,
12/12/2024 12:00,2686.18,2689.8,2675.03,2679.61,-657,-0.25,
12/12/2024 08:00,2716.37,2719.4,2707.15,2710.72,-565,-0.21,
12/12/2024 04:00,2710.11,2720.49,2709.74,2716.22,611,0.22,
12/12/2024 00:00,2720.09,2725.98,2696.41,2709.92,-1017,-0.38,
12/11/2024 20:00,2718.12,2720.38,2716.0,2720.13,201,0.07,
12/11/2024 16:00,2718.93,2719.04,2717.5,2718.31,-62,-0.02,
12/11/2024 12:00,2696.43,2715.95,2690.49,2713.27,1684,0.62,
12/11/2024 08:00,2689.59,2699.83,2686.32,2696.31,672,0.25,
12/11/2024 04:00,2696.01,2697.76,2675.32,2690.35,-566,-0.21,
12/11/2024 00:00,2695.98,2704.46,2693.01,2695.46,-52,-0.02,
12/10/2024 20:00,2691.86,2698.41,2690.88,2695.94,408,0.15,
12/10/2024 16:00,2687.4,2695.52,2684.7,2691.87,447,0.17,
12/10/2024 12:00,2674.66,2691.73,2672.14,2687.44,1278,0.48,
12/10/2024 08:00,2664.7,2676.79,2661.14,2674.72,1002,0.37,
12/10/2024 04:00,2670.03,2673.81,2663.77,2664.7,-533,-0.20,
12/10/2024 00:00,2660.56,2671.8,2657.83,2669.95,939,0.35,
12/09/2024 20:00,2660.19,2661.66,2656.51,2660.57,38,0.01,
12/09/2024 16:00,2668.41,2670.6,2658.87,2660.24,-817,-0.31,
12/09/2024 12:00,2656.36,2676.36,2653.34,2668.42,1206,0.45,
12/09/2024 08:00,2650.58,2660.44,2646.04,2656.37,579,0.22,
12/09/2024 04:00,2638.66,2651.1,2634.71,2650.54,1188,0.45,
12/09/2024 00:00,2640.1,2650.3,2627.44,2638.59,-151,-0.06,
12/08/2024 20:00,2646.71,2648.04,2636.26,2640.17,-654,-0.25,
12/06/2024 16:00,2637.61,2641.69,2632.94,2634.82,-279,-0.11,
12/06/2024 12:00,2638.55,2638.76,2633.51,2637.49,-106,-0.04,
12/06/2024 08:00,2639.65,2645.61,2632.54,2638.48,-117,-0.04,
12/06/2024 04:00,2640.87,2644.48,2635.22,2639.62,-125,-0.05,
12/06/2024 00:00,2633.72,2642.52,2613.5,2640.89,717,0.27,
12/05/2024 20:00,2629.64,2633.86,2627.93,2633.75,411,0.16,
12/05/2024 16:00,2640.17,2643.3,2623.57,2629.73,-1044,-0.40,
12/05/2024 12:00,2651.39,2654.42,2631.76,2640.18,-1121,-0.42,
12/05/2024 08:00,2648.84,2652.68,2641.76,2651.39,255,0.10,
12/05/2024 04:00,2648.82,2655.45,2645.36,2648.85,3,0.00,
12/05/2024 00:00,2650.42,2650.59,2644.53,2648.88,-154,-0.06,
12/04/2024 20:00,2651.63,2651.9,2648.03,2650.41,-122,-0.05,
12/04/2024 16:00,2655.04,2655.48,2646.94,2651.64,-340,-0.13,
12/04/2024 12:00,2646.14,2657.15,2632.31,2654.92,878,0.33,
12/04/2024 08:00,2641.51,2647.68,2636.51,2646.12,461,0.17,
12/04/2024 04:00,2644.51,2651.36,2640.37,2641.6,-291,-0.11,
12/04/2024 00:00,2642.85,2647.98,2637.81,2644.52,167,0.06,
12/03/2024 20:00,2640.87,2644.26,2640.65,2642.86,199,0.08,
12/03/2024 16:00,2640.51,2649.19,2638.86,2640.87,36,0.01,
12/03/2024 12:00,2643.53,2655.58,2635.0,2640.52,-301,-0.11,
12/03/2024 08:00,2644.4,2645.68,2642.32,2643.69,-71,-0.03,
12/03/2024 04:00,2640.42,2650.12,2636.94,2644.74,432,0.16,
12/03/2024 00:00,2642.28,2645.19,2633.93,2640.47,-181,-0.07,
12/02/2024 20:00,2637.55,2644.21,2635.38,2642.29,474,0.18,
12/02/2024 16:00,2642.31,2644.38,2633.5,2637.62,-469,-0.18,
12/02/2024 12:00,2641.78,2651.52,2637.25,2642.37,59,0.02,
12/02/2024 08:00,2629.48,2646.22,2626.48,2641.91,1243,0.47,
12/02/2024 04:00,2629.47,2633.59,2621.71,2629.8,33,0.01,
12/02/2024 00:00,2645.7,2647.71,2622.96,2629.42,-1628,-0.62,
12/01/2024 20:00,2650.08,2650.9,2642.86,2645.54,-454,-0.17,
11/29/2024 12:00,2659.63,2664.99,2650.74,2658.92,-71,-0.03,
11/29/2024 08:00,2660.66,2665.84,2654.61,2659.64,-102,-0.04,
11/29/2024 04:00,2660.2,2666.24,2658.32,2660.64,44,0.02,
11/29/2024 00:00,2638.83,2662.59,2633.89,2659.99,2116,0.80,
11/28/2024 20:00,2638.53,2639.3,2637.01,2638.79,26,0.01,
11/28/2024 16:00,2638.16,2642.48,2637.32,2637.58,-58,-0.02,
11/28/2024 12:00,2646.83,2647.97,2636.4,2638.21,-862,-0.33,
11/28/2024 08:00,2637.21,2649.59,2635.67,2646.86,965,0.36,
11/28/2024 04:00,2630.4,2639.47,2629.39,2637.32,692,0.26,
11/28/2024 00:00,2637.25,2638.47,2620.85,2630.38,-687,-0.26,
11/27/2024 20:00,2634.75,2638.99,2634.25,2637.14,239,0.09,
11/27/2024 16:00,2642.74,2644.36,2633.92,2634.82,-792,-0.30,
11/27/2024 12:00,2650.98,2658.14,2635.34,2642.68,-830,-0.31,
11/27/2024 08:00,2646.23,2653.77,2643.07,2651.05,482,0.18,
